order_id,customer_id,order_date,revenue,quantity,category,status,product_id,sku,unit_price,cost_of_goods,shipping_cost,tax_amount,discount_amount,channel,payment_method,customer_type,region,is_returned,return_reason
ORD-14525,CUST-1509,2024-09-09,,5,Home,Returned,PROD-955,SKU-3245,14.07,28.14,10.38,5.63,0.00,Affiliate,Credit Card,Returning,West,FALSE,
ORD-14526,,2023-07-07,467.27,3,Fashion,Pending,PROD-755,SKU-1603,155.76,186.91,1.79,37.38,0.00,Web,PayPal,Returning,North,FALSE,
ORD-14527,CUST-1510,2025-05-06,185.59,3,Sports,Completed,PROD-184,SKU-3974,61.86,74.24,0.24,14.85,0.00,Affiliate,Credit Card,VIP,South,FALSE,
ORD-14528,CUST-1510,2024-08-05,268.79,2,Home,Completed,PROD-124,SKU-3912,134.39,107.52,11.77,21.50,0.00,Web,Crypto,Returning,South,FALSE,
ORD-14529,CUST-1510,2024-03-21,121.74,400,Sports,Completed,PROD-427,SKU-3069,30.43,48.70,11.37,9.74,0.00,Affiliate,Debit Card,Returning,North,FALSE,
ORD-14530,CUST-1511,2025-01-20,475.26,5,Beauty,Completed,PROD-757,SKU-3618,95.05,190.10,3.38,38.02,47.53,Mobile App,Crypto,New,East,FALSE,
ORD-14531,CUST-1511,2024-07-22,488.20,3,Electronics,Shipped,PROD-316,SKU-2617,162.73,195.28,14.83,39.06,0.00,Social Media,Credit Card,Returning,East,FALSE,
ORD-14532, CUST-1511 ,2024-07-26,121.73,1, Fashion ,Shipped,PROD-131,SKU-3454,121.73,48.69,7.87,9.74,0.00,Affiliate,Debit Card,Returning,South,FALSE,
ORD-14533,CUST-1512,2023-01-28,436.82,3,Electronics,Completed,PROD-383,SKU-2503,145.61,174.73,16.15,34.95,0.00,Mobile App,Crypto,New,International,FALSE,
ORD-14534,CUST-1512,2023-02-07,247.99,500,Electronics,Pending,PROD-356,SKU-1919,49.60,99.20,0.19,19.84,0.00,Affiliate,PayPal,New,East,FALSE,
ORD-14535,CUST-1512,2024-12-10,374.45,1,Home,Completed,PROD-622,SKU-184,374.45,149.78,4.30,29.96,0.00,Affiliate,Credit Card,New,International,FALSE,
ORD-14536,CUST-1513,2024-08-14,200.82,2,Home,Returned,PROD-120,SKU-4414,100.41,80.33,19.80,16.07,0.00,Affiliate,Debit Card,Returning,North,FALSE,
ORD-14537,,2024-05-27,59.08,4,Sports,Pending,PROD-562,SKU-3873,14.77,23.63,14.24,4.73,0.00,Mobile App,Crypto,Returning,International,TRUE,
ORD-14538,CUST-1513,2024-06-27,236.09,2,Sports,Cancelled,PROD-380,SKU-2053,118.05,94.44,17.89,18.89,0.00,Mobile App,Debit Card,VIP,West,FALSE,
ORD-14539,CUST-1514,2025-12-06,363.18,1,Fashion,Completed,PROD-940,SKU-3299,363.18,145.27,18.13,29.05,0.00,Web,PayPal,VIP,North,FALSE,
ORD-14540,CUST-1514,2023-09-07,481.36,4,Beauty,Completed,PROD-434,SKU-238,120.34,192.54,18.15,38.51,0.00,Social Media,PayPal,VIP,North,FALSE,
ORD-14541,CUST-1514,2023-06-05,64.11,2,Fashion,Shipped,PROD-897,SKU-3089,32.05,25.64,1.70,5.13,0.00,Social Media,PayPal,VIP,International,TRUE,
ORD-14542,CUST-1515,2024-04-04,287.54,3,Electronics,Returned,PROD-608,SKU-3838,95.85,115.02,11.12,23.00,0.00,Web,Crypto,VIP,International,FALSE,
ORD-14543,CUST-1515,2023-09-21,219.70,1,Home,Shipped,PROD-984,SKU-2353,219.70,87.88,10.02,17.58,0.00,Social Media,PayPal,Returning,South,FALSE,
ORD-14544,CUST-1515,2025-02-08,443.60,200,Beauty,Shipped,PROD-427,SKU-4463,221.80,177.44,4.43,35.49,44.36,Affiliate,Debit Card,VIP,International,FALSE,
ORD-14545,CUST-1516,2025-01-28,127.01,4,Beauty,Completed,PROD-890,SKU-4382,31.75,50.80,2.72,10.16,0.00,Web,PayPal,VIP,South,FALSE,
ORD-14546,CUST-1516,3/10/2023,98.19,2,Beauty,Cancelled,PROD-639,SKU-1305,49.10,39.28,10.47,7.86,0.00,Affiliate,Debit Card,VIP,International,FALSE,
ORD-14547,CUST-1516,2024-07-26,437.36,500,Home,Returned,PROD-954,SKU-1015,87.47,174.94,0.22,34.99,43.74,Affiliate,Crypto,VIP,East,FALSE,
ORD-14548,CUST-1517,2025-03-08,493.87,4,Home,Cancelled,PROD-598,SKU-2006,123.47,197.55,10.61,39.51,49.39,Mobile App,Credit Card,New,South,FALSE,
ORD-14549,CUST-1517,2025-10-10,201.48,5,Sports,Shipped,PROD-298,SKU-4828,40.30,80.59,2.56,16.12,0.00,Affiliate,Crypto,New,North,FALSE,
ORD-14550,CUST-1517,5/21/2024,491.58,5,Beauty,Shipped,PROD-613,SKU-817,98.32,196.63,13.22,39.33,0.00,Social Media,Crypto,VIP,North,FALSE,
ORD-14551,CUST-1518,2024-04-06,,4,Beauty,Completed,PROD-328,SKU-631,122.35,195.76,7.66,39.15,0.00,Web,Credit Card,New,West,FALSE,
ORD-14552,CUST-1518,2025-09-01,31.30,2,Home,Pending,PROD-898,SKU-3829,15.65,12.52,15.09,2.50,0.00,Web,Debit Card,VIP,International,FALSE,
ORD-14553,CUST-1518,2023-02-27,306.60,3,Fashion,Pending,PROD-206,SKU-2466,102.20,122.64,2.40,24.53,30.66,Mobile App,PayPal,VIP,International,FALSE,
ORD-14554,CUST-1519,2024-05-09,334.22,3,Electronics,Pending,PROD-922,SKU-4875,111.41,133.69,12.07,26.74,33.42,Mobile App,PayPal,Returning,South,FALSE,
ORD-14555,CUST-1519,2023-03-25,234.52,5,Fashion,Shipped,PROD-638,SKU-1224,46.90,93.81,8.18,18.76,0.00,Web,Credit Card,VIP,West,FALSE,
ORD-14556,CUST-1519,2025-11-24,368.32,2,Fashion,Pending,PROD-98,SKU-2894,184.16,147.33,10.66,29.47,36.83,Web,Crypto,New,North,FALSE,
ORD-14557,CUST-1520,2024-12-31,503.86,2,Beauty,Pending,PROD-781,SKU-666,251.93,201.55,1.41,40.31,0.00,Web,Crypto,VIP,International,FALSE,Defective
ORD-14558,CUST-1520,2025-02-07,110.38,3,Home,Completed,PROD-244,SKU-2290,36.79,44.15,17.46,8.83,0.00,Web,PayPal,VIP,International,FALSE,
ORD-14559,CUST-1520,2025-11-13,325.57,2,Electronics,Returned,PROD-50,SKU-3677,162.78,130.23,2.71,26.05,0.00,Affiliate,Debit Card,VIP,West,FALSE,
ORD-14560,CUST-1521,2024-05-22,395.05,1,Sports,Completed,PROD-376,SKU-3289,395.05,158.02,9.00,31.60,0.00,Affiliate,Credit Card,Returning,East,FALSE,
ORD-14561,CUST-1521,2025-05-19,92.81,1,Fashion,Returned,PROD-990,SKU-2390,92.81,37.12,4.79,7.42,0.00,Mobile App,Credit Card,VIP,West,FALSE,
ORD-14562,CUST-1521,2026-02-15,374.91,3,Fashion,Shipped,PROD-624,SKU-3335,124.97,149.97,11.69,29.99,0.00,Affiliate,Credit Card,New,South,FALSE,
ORD-14563,CUST-1522,2025-10-30, 55.34 ,4,Fashion,Cancelled,PROD-61,SKU-2282,13.83,22.13,6.69,4.43,0.00,Mobile App,Credit Card,VIP,West,TRUE,
ORD-14564,CUST-1522,2024-04-18,35.36,5,Home,Returned,PROD-280,SKU-2164,7.07,14.14,10.72,2.83,3.54,Mobile App,PayPal,New,North,FALSE,
ORD-14565,CUST-1522,2025-06-28,259.03,2,Fashion,Shipped,PROD-441,SKU-3850,129.52,103.61,8.74,20.72,0.00,Social Media,PayPal,New,International,FALSE,
ORD-14566,CUST-1523,2024-07-20,27.03,2,Beauty,Pending,PROD-371,SKU-1995,13.51,10.81,9.97,2.16,0.00,Mobile App,Credit Card,VIP,West,FALSE,
ORD-14567,CUST-1523,2024-11-01,375.77,4,Beauty,Shipped,PROD-786,SKU-1197,93.94,150.31,10.31,30.06,37.58,Mobile App,Credit Card,Returning,International,FALSE,
ORD-14568,CUST-1523,2025-04-07,84.87,2,Fashion,Pending,PROD-718,SKU-124,42.43,33.95,6.88,6.79,0.00,Mobile App,PayPal,New,South,FALSE,
ORD-14569,,2024-12-29,94.72,1,Beauty,Completed,PROD-491,SKU-1270,94.72,37.89,9.06,7.58,0.00,Social Media,PayPal,Returning,North,FALSE,
ORD-14570,CUST-1524,2026-02-09,417.64,3,Fashion,Pending,PROD-936,SKU-4263,139.21,167.06,1.33,33.41,0.00,Affiliate,Crypto,VIP,East,FALSE,
ORD-14571,CUST-1524,2025-10-12,300.21,1,Beauty,Shipped,PROD-785,SKU-2371,300.21,120.08,12.65,24.02,0.00,Social Media,Credit Card,VIP,South,FALSE,
ORD-14572,CUST-1525,2025-10-23,429.50,2,Fashion,Cancelled,PROD-626,SKU-144,214.75,171.80,6.71,34.36,0.00,Affiliate,Credit Card,VIP,North,FALSE,
ORD-14573,CUST-1525,2023-12-08,265.57,4,Beauty,Shipped,PROD-569,SKU-1864,66.39,106.23,6.53,21.25,0.00,Web,PayPal,VIP,North,FALSE,Defective
ORD-14574,CUST-1525,2023-09-17,34.53,4,Fashion,Returned,PROD-300,SKU-1499,8.63,13.81,11.40,2.76,0.00,Affiliate,Debit Card,VIP,West,FALSE,
ORD-14575,CUST-1526,2023-11-05,158.27,2,Sports,Shipped,PROD-123,SKU-2197,79.13,63.31,19.21,12.66,15.83,Affiliate,Crypto,VIP,South,FALSE,
ORD-14576,CUST-1526,2023-09-19,132.98,4,Sports,Completed,PROD-196,SKU-544,33.25,53.19,19.86,10.64,13.30,Mobile App,Debit Card,Returning,South,FALSE,
ORD-14577,CUST-1526,2023-05-18,436.83,2,Beauty,Cancelled,PROD-620,SKU-3090,218.41,174.73,17.14,34.95,0.00,Social Media,Credit Card,New,South,FALSE,Defective
ORD-14578,CUST-1527,2025-08-11,343.55,1,Home,Pending,PROD-489,SKU-463,343.55,137.42,2.89,27.48,0.00,Mobile App,Debit Card,Returning,International,FALSE,
ORD-14579,CUST-1527,2025-12-04,405.00,5,Home,Completed,PROD-959,SKU-1703,81.00,162.00,0.01,32.40,40.50,Web,Crypto,VIP,West,FALSE,
ORD-14580,CUST-1527,2023-07-06,84.06,4,Fashion,Pending,PROD-561,SKU-3352,21.01,33.62,18.22,6.72,8.41,Social Media,Debit Card,New,North,FALSE,
ORD-14581,CUST-1528,2025-07-25,79.91,4,Beauty,Returned,PROD-944,SKU-320,19.98,31.96,14.70,6.39,0.00,Social Media,Crypto,New,East,FALSE,
ORD-14582,CUST-1528,2023-01-15,422.33,5,Fashion,Returned,PROD-389,SKU-3831,84.47,168.93,18.36,33.79,0.00,Mobile App,Credit Card,VIP,International,FALSE,
ORD-14583,CUST-1528,2024-04-24,490.50,5,Fashion,Returned,PROD-27,SKU-3889,98.10,196.20,14.33,39.24,0.00,Affiliate,Credit Card,New,South,FALSE,Defective
ORD-14584,CUST-1529,2024-09-13,249.70,400,Fashion,Cancelled,PROD-546,SKU-1026,62.43,99.88,9.33,19.98,0.00,Web,Debit Card,Returning,East,FALSE,
ORD-14585,CUST-1529,2025-07-19,244.22,3, Sports ,Shipped,PROD-673,SKU-1366,81.41,97.69,12.29,19.54,0.00,Affiliate,PayPal,New,West,FALSE,
ORD-14586,,2023-01-25,318.72,1,Sports,Pending,PROD-673,SKU-4781,318.72,127.49,3.98,25.50,31.87,Web,PayPal,VIP,West,FALSE,
ORD-14587,CUST-1530,2024-12-03,19.47,3,Sports,Returned,PROD-195,SKU-2380,6.49,7.79,8.73,1.56,1.95,Web,Debit Card,VIP,South,FALSE,
ORD-14588,CUST-1530,2024-05-08,34.61,5,Fashion,Returned,PROD-194,SKU-595,6.92,13.85,7.62,2.77,0.00,Mobile App,PayPal,VIP,North,FALSE,
ORD-14589,CUST-1530,2025-07-13,346.07,5,Sports,Completed,PROD-23,SKU-3198,69.21,138.43,2.98,27.69,0.00,Mobile App,Debit Card,VIP,West,FALSE,
ORD-14590,CUST-1531,2025-06-19,245.43,1,Fashion,Cancelled,PROD-941,SKU-3092,245.43,98.17,13.76,19.63,0.00,Affiliate,PayPal,Returning,International,FALSE,
ORD-14591,CUST-1531,2025-10-11,307.81,4,Home,Cancelled,PROD-563,SKU-1487,76.95,123.12,17.95,24.62,0.00,Mobile App,PayPal,Returning,West,FALSE,
ORD-14592,CUST-1531,2025-03-20,375.84,4,Beauty,Pending,PROD-524,SKU-4434,93.96,150.34,1.01,30.07,0.00,Affiliate,Debit Card,New,West,FALSE,
ORD-14593,CUST-1532,2025-04-02,287.70,4,Home,Completed,PROD-303,SKU-2714,71.93,115.08,17.80,23.02,28.77,Social Media,Crypto,Returning,International,FALSE,
ORD-14594,CUST-1532,2024-04-03,47.86,4,Beauty,Completed,PROD-235,SKU-1020,11.96,19.14,11.19,3.83,0.00,Affiliate,Credit Card,Returning,International,FALSE,
ORD-14595,CUST-1532,2025-10-22,158.58,3,Beauty,Returned,PROD-957,SKU-2321,52.86,63.43,8.05,12.69,0.00,Social Media,Crypto,Returning,East,FALSE,
ORD-14596,CUST-1533,2024-03-18,110.22,3,Electronics,Cancelled,PROD-189,SKU-1527,36.74,44.09,11.02,8.82,0.00,Social Media,Debit Card,Returning,International,FALSE,
ORD-14597,CUST-1533,2025-01-29,16.41,4,Home,Pending,PROD-251,SKU-2867,4.10,6.56,10.33,1.31,0.00,Mobile App,Crypto,Returning,East,FALSE,
ORD-14598,CUST-1533,2023-04-27,155.26,1,Beauty,Shipped,PROD-303,SKU-3383,155.26,62.10,9.88,12.42,15.53,Mobile App,Debit Card,New,East,FALSE,
ORD-14599,CUST-1534,2023-05-17,230.79,3,Sports,Returned,PROD-966,SKU-3369,76.93,92.32,17.01,18.46,0.00,Social Media,PayPal,VIP,West,FALSE,
ORD-14600,CUST-1534,2024-05-24,284.50,3,Home,Pending,PROD-63,SKU-910,94.83,113.80,7.50,22.76,28.45,Web,Crypto,Returning,North,FALSE,
ORD-14601,CUST-1534,2025-10-16,131.46,2,Electronics,Shipped,PROD-733,SKU-3130,65.73,52.58,18.06,10.52,0.00,Affiliate,Crypto,VIP,East,FALSE,
ORD-14602,CUST-1535,2025-11-15,439.91,4, Beauty ,Shipped,PROD-499,SKU-1291,109.98,175.96,14.00,35.19,0.00,Social Media,Crypto,Returning,South,FALSE,
ORD-14603,CUST-1535,2025-09-08,13.84,1,Beauty,Pending,PROD-890,SKU-2066,13.84,5.54,3.95,1.11,0.00,Mobile App,Debit Card,VIP,North,FALSE,
ORD-14604,CUST-1535,2024-01-03,409.50,2,,Shipped,PROD-549,SKU-2704,204.75,163.80,3.44,32.76,0.00,Mobile App,Crypto,New,South,FALSE,
ORD-14605,CUST-1536,2024-09-24,94.92,5,Fashion,Returned,PROD-540,SKU-2613,18.98,37.97,1.47,7.59,0.00,Social Media,Credit Card,Returning,International,FALSE,
ORD-14606,CUST-1536,2026-01-10,88.69,3,Electronics,Completed,PROD-257,SKU-4350,29.56,35.48,11.47,7.10,0.00,Mobile App,Credit Card,Returning,North,FALSE,
ORD-14607,CUST-1536,2026-02-22,311.65,1,Fashion,Completed,PROD-807,SKU-4742,311.65,124.66,18.95,24.93,0.00,Mobile App,Credit Card,VIP,North,FALSE,
ORD-14608,CUST-1537,2024-02-29,111.08,2,Beauty,Completed,PROD-486,SKU-4298,55.54,44.43,13.24,8.89,11.11,Social Media,Credit Card,Returning,West,FALSE,Defective
ORD-14609,CUST-1537,2025-11-21,484.52,,Sports,Completed,PROD-999,SKU-4538,484.52,193.81,12.86,38.76,0.00,Web,Debit Card,Returning,East,FALSE,
ORD-14610,CUST-1537,2025-04-08,454.00,5,Sports,Returned,PROD-826,SKU-3796,90.80,181.60,2.40,36.32,0.00,Web,Crypto,New,International,FALSE,
ORD-14611,CUST-1538,2025-06-16,271.09,2,Electronics,Shipped,PROD-265,SKU-2039,135.55,108.44,11.23,21.69,0.00,Social Media,PayPal,VIP,West,FALSE,Defective
ORD-14612,CUST-1538,2023-12-22,485.77,5,Fashion,Completed,PROD-677,SKU-2474,97.15,194.31,5.89,38.86,48.58,Mobile App,Crypto,New,International,FALSE,
ORD-14613,CUST-1538,2024-01-11,259.85,1,,Pending,PROD-45,SKU-2424,259.85,103.94,2.17,20.79,0.00,Affiliate,Credit Card,Returning,East,FALSE,
ORD-14614,CUST-1539,2025-11-22,13.65,4,Electronics,Cancelled,PROD-588,SKU-1821,3.41,5.46,19.62,1.09,0.00,Mobile App,Debit Card,New,North,FALSE,
ORD-14615,CUST-1539,2025-04-05,338.73,1,Fashion,Shipped,PROD-609,SKU-3936,338.73,135.49,12.50,27.10,0.00,Social Media,Credit Card,VIP,East,FALSE,
ORD-14616,CUST-1539,2025-02-28,130.08,5,Fashion,Cancelled,PROD-488,SKU-4842,26.02,52.03,13.95,10.41,0.00,Social Media,Credit Card,Returning,West,FALSE,
ORD-14617,CUST-1540,2025-04-27,181.48,3,Beauty,Completed,PROD-72,SKU-659,60.49,72.59,13.89,14.52,0.00,Web,Credit Card,Returning,West,FALSE,
ORD-14618,CUST-1540,2024-01-06,344.45,4,Beauty,Pending,PROD-823,SKU-2351,86.11,137.78,2.11,27.56,0.00,Social Media,Debit Card,New,West,FALSE,
ORD-14619,CUST-1540,2023-11-11,142.10,4,Beauty,Pending,PROD-201,SKU-3854,35.52,56.84,2.79,11.37,0.00,Mobile App,PayPal,Returning,International,FALSE,
ORD-14620,CUST-1541,2023-05-07,452.22,3,Fashion,Returned,PROD-417,SKU-599,150.74,180.89,2.13,36.18,0.00,Affiliate,Credit Card,Returning,International,FALSE,
ORD-14621,CUST-1541,2023-01-03,340.72,5,Home,Pending,PROD-510,SKU-2447,68.14,136.29,13.54,27.26,34.07,Web,Credit Card,Returning,International,FALSE,
ORD-14622,CUST-1541,2024-11-21,278.56,2,Beauty,Cancelled,PROD-602,SKU-1240,139.28,111.42,10.75,22.28,0.00,Web,Debit Card,Returning,International,FALSE,
ORD-14623,CUST-1542,2025-01-29,179.06,1,Fashion,Pending,PROD-117,SKU-500,179.06,71.62,17.53,14.32,0.00,Mobile App,Crypto,Returning,North,FALSE,
ORD-14624,CUST-1542,2025-06-07,507.22,3,Electronics,Pending,PROD-522,SKU-4315,169.07,202.89,1.75,40.58,50.72,Affiliate,PayPal,New,East,FALSE,
ORD-14625,CUST-1542,2025-07-13,366.37,1,,Completed,PROD-213,SKU-2523,366.37,146.55,1.63,29.31,0.00,Mobile App,Crypto,Returning,International,FALSE,
ORD-14626,CUST-1543,2025-08-27,410.75,2,Fashion,Cancelled,PROD-588,SKU-2898,205.38,164.30,4.10,32.86,0.00,Social Media,Crypto,New,West,FALSE,
ORD-14627,CUST-1543,2023-03-20,328.65,4,Home,Returned,PROD-801,SKU-4173,82.16,131.46,7.47,26.29,0.00,Affiliate,PayPal,New,South,FALSE,
ORD-14628,CUST-1543,2025-03-22,200.72,4,Electronics,Shipped,PROD-68,SKU-3768,50.18,80.29,13.93,16.06,20.07,Social Media,Credit Card,New,West,FALSE,
ORD-14629,CUST-1544,2024-11-23,393.96,5,Electronics,Completed,PROD-916,SKU-1139,78.79,157.58,8.64,31.52,0.00,Web,Debit Card,Returning,East,FALSE,
ORD-14630,CUST-1544,2025-10-11,457.46,2,Fashion,Returned,PROD-46,SKU-2552,228.73,182.98,8.28,36.60,0.00,Social Media,Debit Card,Returning,East,FALSE,
ORD-14631,CUST-1544,2025-09-07,197.27,4,Sports,Completed,PROD-949,SKU-938,49.32,78.91,19.55,15.78,0.00,Web,Credit Card,New,East,FALSE,
ORD-14632,CUST-1545,2025-02-20,167.34,2,Fashion,Returned,PROD-8,SKU-3321,83.67,66.93,5.04,13.39,0.00,Affiliate,Credit Card,VIP,East,FALSE,
ORD-14633,CUST-1545,2024-07-11,270.50,2,Fashion,Cancelled,PROD-330,SKU-4226,135.25,108.20,16.24,21.64,0.00,Web,Crypto,VIP,West,FALSE,
ORD-14634,CUST-1545,2023-02-04,310.97,4,Home,Returned,PROD-414,SKU-3988,77.74,124.39,16.08,24.88,31.10,Social Media,PayPal,VIP,North,FALSE,
ORD-14635,CUST-1546,2025-07-16,430.00,2,Beauty,Returned,PROD-664,SKU-2985,215.00,172.00,8.05,34.40,43.00,Web,Credit Card,Returning,South,TRUE,
ORD-14636,CUST-1546,2024-03-04,395.73,4,Fashion,Pending,PROD-711,SKU-4860,98.93,158.29,11.31,31.66,0.00,Web,PayPal,New,International,FALSE,
ORD-14637,CUST-1546,2024-02-09,318.05,5,,Shipped,PROD-486,SKU-3602,63.61,127.22,6.97,25.44,0.00,Web,Credit Card,VIP,North,FALSE,
ORD-14638,CUST-1547,2025-04-12, 241.67 ,,Electronics,Completed,PROD-518,SKU-3751,48.33,96.67,18.80,19.33,0.00,Mobile App,Credit Card,VIP,North,FALSE,Defective
ORD-14639,CUST-1547,2025-05-16,380.77,4,Sports,Returned,PROD-796,SKU-636,95.19,152.31,18.62,30.46,0.00,Affiliate,PayPal,Returning,International,FALSE,
ORD-14640, CUST-1547 ,2024-01-27,398.64,5,Home,Completed,PROD-918,SKU-4424,79.73,159.46,6.98,31.89,0.00,Affiliate,PayPal,VIP,International,FALSE,
ORD-14641,CUST-1548,2026-01-26,396.86,1,Fashion,Pending,PROD-665,SKU-1856,396.86,158.74,11.51,31.75,0.00,Web,Credit Card,Returning,North,FALSE,
ORD-14642,CUST-1548,2023-12-30,15.62,3,Electronics,Completed,PROD-383,SKU-3602,5.21,6.25,13.95,1.25,0.00,Social Media,Debit Card,VIP,West,FALSE,
ORD-14643,CUST-1548,2024-12-07,262.54,2,Fashion,Completed,PROD-617,SKU-1083,131.27,105.02,19.60,21.00,0.00,Affiliate,PayPal,Returning,South,FALSE,
ORD-14644,CUST-1549,2023-08-15,193.40,3,Beauty,Pending,PROD-731,SKU-1679,64.47,77.36,14.53,15.47,0.00,Mobile App,PayPal,New,West,FALSE,
ORD-14645,CUST-1549,2025-09-06,72.20,4,Fashion,Completed,PROD-266,SKU-4162,18.05,28.88,12.60,5.78,0.00,Social Media,Debit Card,VIP,South,FALSE,
ORD-14646,CUST-1549,2023-04-09,233.37,1,Home,Returned,PROD-478,SKU-3681,233.37,93.35,17.77,18.67,0.00,Mobile App,PayPal,Returning,West,FALSE,
ORD-14647,CUST-1550,2024-05-25,,5,Electronics,Shipped,PROD-757,SKU-4851,25.90,51.79,14.75,10.36,0.00,Mobile App,Credit Card,Returning,South,FALSE,
ORD-14648,CUST-1550,2023-01-03,,1,Electronics,Completed,PROD-480,SKU-197,318.39,127.36,13.56,25.47,0.00,Affiliate,Credit Card,Returning,West,FALSE,
ORD-14649,CUST-1550,1/9/2023,,4,Home,Pending,PROD-817,SKU-4803,115.43,184.68,3.68,36.94,46.17,Web,PayPal,VIP,East,FALSE,
ORD-14650,CUST-1551,2024-04-09,452.10,4,,Pending,PROD-286,SKU-4979,113.02,180.84,13.68,36.17,0.00,Social Media,PayPal,New,East,FALSE,
ORD-14651,CUST-1551,2024-10-30,306.21,3,Home,Completed,PROD-898,SKU-2649,102.07,122.48,5.46,24.50,0.00,Affiliate,Debit Card,Returning,North,FALSE,
ORD-14652,CUST-1551,2024-04-23,478.86,3,Beauty,Shipped,PROD-716,SKU-1012,159.62,191.55,8.70,38.31,0.00,Social Media,Debit Card,New,International,FALSE,
ORD-14653,CUST-1552,2025-01-14,428.70,4,Sports,Completed,PROD-376,SKU-3514,107.17,171.48,11.46,34.30,0.00,Affiliate,PayPal,VIP,East,FALSE,
ORD-14654,CUST-1552,2024-11-10,454.70,3,Electronics,Pending,PROD-193,SKU-866,151.57,181.88,7.13,36.38,0.00,Mobile App,Debit Card,New,South,FALSE,Defective
ORD-14655,CUST-1552,2023-07-10,394.93,5,Home,Pending,PROD-229,SKU-155,78.99,157.97,6.33,31.59,0.00,Web,Credit Card,Returning,North,FALSE,
ORD-14656,CUST-1553,2024-12-28,284.36,1,Sports,Pending,PROD-609,SKU-4318,284.36,113.75,5.30,22.75,0.00,Social Media,Crypto,New,South,FALSE,
ORD-14657,CUST-1553,2026-01-26,442.15,5,Home,Shipped,PROD-530,SKU-3036,88.43,176.86,4.26,35.37,0.00,Mobile App,PayPal,VIP,West,FALSE,
ORD-14658,CUST-1553,2025-12-29,259.42,4,Home,Pending,PROD-814,SKU-1746,64.85,103.77,13.80,20.75,0.00,Mobile App,Crypto,Returning,West,FALSE,
ORD-14659,CUST-1554,2025-11-27,16.86,1,Beauty,Completed,PROD-354,SKU-3487,16.86,6.74,6.76,1.35,0.00,Affiliate,Credit Card,Returning,North,FALSE,
ORD-14660,CUST-1554,2024-03-07,364.92,4,Sports,Completed,PROD-291,SKU-4034,91.23,145.97,7.72,29.19,0.00,Mobile App,PayPal,VIP,North,FALSE,
ORD-14661,CUST-1554,2023-04-07,428.45,3,Sports,Shipped,PROD-707,SKU-4435,142.82,171.38,13.54,34.28,0.00,Social Media,Crypto,Returning,South,FALSE,
ORD-14662,CUST-1555,2024-06-02,143.97,3,Home,Pending,PROD-305,SKU-966,47.99,57.59,18.90,11.52,0.00,Web,Debit Card,VIP,South,TRUE,
ORD-14663,CUST-1555,2024-06-26,184.85,4,Fashion,Cancelled,PROD-928,SKU-2049,46.21,73.94,16.61,14.79,0.00,Mobile App,Debit Card,VIP,International,FALSE,
ORD-14664,CUST-1555,2024-11-16,387.32,1,,Pending,PROD-615,SKU-490,387.32,154.93,19.96,30.99,0.00,Web,Crypto,VIP,East,FALSE,
ORD-14665,CUST-1556,2024-04-10,454.99,2,Sports,Shipped,PROD-374,SKU-3331,227.50,182.00,11.70,36.40,0.00,Social Media,PayPal,New,North,FALSE,
ORD-14666,CUST-1556,2023-12-12,95.26,3,Electronics,Shipped,PROD-724,SKU-3856,31.75,38.10,1.06,7.62,0.00,Web,PayPal,Returning,South,FALSE,
ORD-14667,CUST-1556,2024-12-20,116.76,4,Fashion,Cancelled,PROD-681,SKU-190,29.19,46.70,13.41,9.34,0.00,Mobile App,PayPal,VIP,South,FALSE,
ORD-14668,CUST-1557,2023-04-29,28.72,4,Fashion,Pending,PROD-642,SKU-1683,7.18,11.49,5.12,2.30,0.00,Affiliate,Debit Card,VIP,North,FALSE,
ORD-14669,CUST-1557,1743841829350,54.14,1,Beauty,Cancelled,PROD-388,SKU-3358,54.14,21.66,1.65,4.33,0.00,Affiliate,Debit Card,VIP,International,FALSE,
ORD-14670,CUST-1557,2024-08-05,292.88,3,Sports,Cancelled,PROD-293,SKU-906,97.63,117.15,1.62,23.43,29.29,Mobile App,PayPal,VIP,East,FALSE,
ORD-14671,,2024-07-31,221.14,3,Electronics,Pending,PROD-549,SKU-2738,73.71,88.46,7.22,17.69,22.11,Mobile App,Credit Card,New,East,FALSE,
ORD-14672,CUST-1558,Wed Jul 31 2024, 256.89 ,3,Fashion,Pending,PROD-805,SKU-3714,85.63,102.76,15.54,20.55,25.69,Affiliate,Debit Card,Returning,International,FALSE,
ORD-14673,CUST-1558,2026-01-23,218.27,3,Home,Pending,PROD-517,SKU-2834,72.76,87.31,17.69,17.46,0.00,Web,Credit Card,VIP,South,FALSE,
ORD-14674,CUST-1559,2023-01-26,249.73,1,Beauty,Pending,PROD-173,SKU-4500,249.73,99.89,13.51,19.98,0.00,Mobile App,Crypto,Returning,International,FALSE,
ORD-14675,CUST-1559,2024-06-30,218.26,5,Sports,Completed,PROD-694,SKU-1589,43.65,87.30,10.44,17.46,21.83,Mobile App,Debit Card,VIP,North,FALSE,
ORD-14676,CUST-1559,2024-03-26,430.97,1,Home,Pending,PROD-617,SKU-3833,430.97,172.39,13.13,34.48,43.10,Social Media,Crypto,Returning,South,FALSE,
ORD-14677,CUST-1560,2024-08-24, 428.44 ,3,,Pending,PROD-253,SKU-411,142.81,171.38,3.29,34.28,0.00,Social Media,Crypto,Returning,North,TRUE,
